Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Query,Method,Rank,Similarity Score (%),Text,Psalm Num,Verse,Scored,Letter,Score
936,936,936,936,936,936,"Blessed is God, who illuminate and sanctifieth every man that cometh into the world: now and ever, and unto ages of ages. ",SBERT,3,96.76,Psalter,149,"Sing unto the Lord a new song, His praise is in the congregation of the saints. Let Israel be glad in Him that made him, and let the sons of Zion be joyful in their king. Let them praise His name in the dance; let them sing praises unto Him with the timbrel and psaltery. For the Lord taketh pleasure in His people, and shall exalt the meek with salvation. The saints shall rejoice in glory, and shall exult upon their beds. The high praises of God shall be in their mouth, and twoedged swords in their hands; To execute vengeance among the heathen, and punishments among the peoples; To bind their kings with chains, and their nobles with fetters of iron; To execute among them the judgment written; this glory shall be for all His saints.",True,C,3
932,932,932,932,932,932,"Blessed is God, who illuminate and sanctifieth every man that cometh into the world: now and ever, and unto ages of ages. ",BERT,3,83.67,Psalter,52,"The fool hath said in his heart, There is no God. Corrupt are they, and are become abominable in iniquity; there is none that doeth good. God looked down from heaven upon the sons of men, to see if there were any that did understand, or seek God. They are all have gone astray, they are altogether become unprofitable; there is none that doeth good, no, not one. Shall all the workers of iniquity have no knowledge, who eat up my people as they eat bread? They have not called upon the Lord. There were they in great fear, where no fear was; for God hath scattered the bones of them that please men; they have been put to shame, because God hath despised them. Who shall give the salvation of Israel out of Zion? When God turneth back the captivity of His people, Jacob shall rejoice, and Israel shall be glad.",True,A,2
942,942,942,942,942,942,"Blessed is God, who illuminate and sanctifieth every man that cometh into the world: now and ever, and unto ages of ages. ",TF-IDF,3,9.2,Psalter,74,"Unto Thee, O God will give thanks; unto Thee will we give thanks, and call upon Thy name. I will tell of all Thy wondrous works. When I shall be given the appointed time, I will judge uprightly. The earth and all the inhabitants thereof are melted; I have made fast the pillars of it. I said unto the transgressors, Transgress not; and to the sinners, Lift not up the horn. Lift not up your horn on high, and speak not unrighteousness against God. For judgment cometh neither from the outgoings of the sun, nor from the west, nor from the desert mountains; for God is judge. He putteth down one, and raiseth up another; for in the hand of the Lord is a cup full of unmingled wine. And He hath turned it from this side to that, but the dregs thereof are not wholly emptied out; all the sinners of the earth shall drink of them. But I will rejoice for ever; I will sing praises to the God of Jacob. All the horns of the sinners also will I break, but the horn of the righteous shall be exalted.",True,D,1
927,927,927,927,927,927,"Blessed is God, who illuminate and sanctifieth every man that cometh into the world: now and ever, and unto ages of ages. ",TF-IDF + GloVe,3,13.46,Bible,56,1For the End corrupt not by David for a pillar inscription when he escaped from the face  of Saul to the cave Have mercy on me O God have mercy on me For my soul trusts in You And in the shadow of Your wings I will hope Until lawlessness shall pass away I will cry out to God most High My God whois my benefactor He sent from heaven and saved me He gave over to disgrace those who trample me down Pause God sent out His mercy and His truth And delivered my soul from the midst of young lions Although troubled I fell asleep As for the sons of men their teeth are a weapon and arrows And their tongue is a sharp dagger Be exalted O God above the heavens And Your glory above all the earth They prepared a trap for my feet And they bowed down my soul They dug a pit before my face But they fell into it Pause My heart is ready O God My heart is ready I will sing and I will sing a psalm Awake my glory Awake harp and lyre I will arise at dawn I will give thanks to You O Lord among the peoples I will sing to You among the Gentiles For Your mercy is magnified to the heavens And Your truth to the clouds Be exalted O God above the heavens And Your glory above all the earth,True,B,0
510,510,510,510,510,510,"Find psalms describing repentance after sin, especially where the psalmist acknowledges guilt and asks for inner spiritual cleansing",TF-IDF + GloVe,1,16.0,Bible,79,1For the End concerning things that shall be changed a testimony for Asaph a psalm  concerning the Assyrian Give heed O You who shepherd Israel Reveal Yourself O You who lead Joseph like a flock Who sit upon the cherubim Raise up Your power Before Ephraim Benjamin and Manasseh And come for our salvation O God convert us And reveal Your face and we shall be saved O Lord God of hosts How long will You be angry with the prayer of Your servant Will You feed us the bread of tears And will You give us as drink tears in measure You made us an offense to our neighbors And our enemies sneered at us O Lord God convert us And reveal Your face and we shall be saved Pause You removed a vineyard from Egypt You cast out the nations and planted it You prepared the way before it And You planted its roots and the earth was filled Its shade covered the mountains And its vines the cedars of God Its branches reached to the sea And its shoots as far as the river Why did You pull down its hedge And all who pass on the road gather its grapes A wild swine from the forest laid it waste A solitary wild beast devoured it O God of hosts convert us now Look down from heaven and behold And visit this vineyard Which Your right hand planted and perfect it And visit the son of man whom You strengthened for Yourself It was set on fire and uprooted But they shall perish at the rebuke of Your face Let Your hand be upon the man of Your right hand And upon the son of man whom You strengthened for Yourself Then we will not turn away from You You will give us life and we will call upon Your name O Lord God of hosts convert us and reveal Your face and we shall be saved,True,C,3
525,525,525,525,525,525,"Find psalms describing repentance after sin, especially where the psalmist acknowledges guilt and asks for inner spiritual cleansing",TF-IDF,1,16.78,Psalter,86,"His foundations are in the holy mountains. The Lord loveth the gates of Zion more than all the dwellings of Jacob. Glorious things are spoken of thee, O city of God. I will make mention of Rahab and Babylon to them that know me. And behold the foreigners, and those of Tyre, and the people of the Ethiopians; these were born there. A man shall say, Zion is my mother, and, That man was born in her, and, The Most High Himself hath established her. The Lord shall tell it in His writings of the people and of the princes, even of them that have been born in her. How joyful are all they that have their habitation in Thee!",True,D,2
522,522,522,522,522,522,"Find psalms describing repentance after sin, especially where the psalmist acknowledges guilt and asks for inner spiritual cleansing",SBERT,1,97.04,Psalter,148,"Praise ye the Lord from the heavens; praise Him in the highest. Praise ye Him, all His angels; praise ye him, all His hosts. Praise ye Him, sun and moon; praise Him, all ye stars and light. Praise Him, ye heaven of heavens, and thou water that art above the heavens. Let them praise the name of the Lord; for He spake, and they were made; He commanded, and they were created. He hath established them for ever and ever; He hath made a decree, and it shall not pass away. Praise the Lord from the earth, ye dragons and all deeps. Fire, and hail, snow, and ice, stormy wind, fulfilling His word; Mountains, and all hills; fruitful trees, and all cedars; Beasts, and all cattle; creeping things, and winged fowl; Kings of the earth, and all peoples; princes, and all judges of the earth; Both young men and maidens; old men, and children; Let them praise the name of the Lord, for His name alone is exalted. His praise is above the earth and heaven, and He shall exalt the horn of His people, A hymn is meet for all His saints; even for the sons of Israel, for the people that draw near unto Him.",True,A,1
515,515,515,515,515,515,"Find psalms describing repentance after sin, especially where the psalmist acknowledges guilt and asks for inner spiritual cleansing",BERT,1,75.1,Bible,18,For the End a psalm by David The heavens declare the glory of God The firmament shows the creation of His hands Day to day utters speech And night to night reveals knowledge There is no speech nor language Where their voices are not heard Their proclamation went forth into all the earth And their words to the ends of the world In the sun He set His tabernacle And it rejoices exceedingly Like a bridegroom coming forth from his bridal chamber Like a strong man to run a race Its rising is from one end of heaven And its circuit runs to the other end And nothing shall be hidden from its heat The law of the Lord is blameless converting souls The testimony of the Lord is trustworthy making children wise The ordinances of the Lord are right rejoicing the heart The commandment of the Lord is bright enlightening the eyes The fear of the Lord is pure enduring unto ages of ages The judgments of the Lord are true being altogether just More to be desired are they than gold and a very precious stone Sweeter also than honey and the honeycomb For indeed Your servant keeps them In keeping them there is great reward Who will understand his transgressions Cleanse me from hidden sins And spare your servant from unnatural sins If they have no dominion over me then I shall be blameless And I shall be cleansed from great sin Let the words of my mouth and the meditation of my heart Be always pleasing before You O Lord my helper and my redeemer,True,B,0
764,764,764,764,764,764,For His mercy endureth forever,SBERT,3,96.4,Psalter,146,"The Lord doth build up Jerusalem; He shall gather together the dispersed of Israel. He healeth the broken in heart, and bindeth up their wounds. He telleth the multitude of the stars, and calleth them all by their names. Great is our Lord, and great is His power; and His understanding is infinite. The Lord lifteth up the meek, but casteth the sinners down to the ground. Begin your song unto the Lord with thanksgiving; sing praise upon the harp unto our God, Who covereth the heavens with clouds, Who prepareth rain for the earth, Who maketh grass to grow upon the mountains, and green herb for the service of man, Who giveth to the beasts their food, and to the young ravens which call upon Him. He shall not delight in the strength of an horse, neither taketh He pleasure in the legs of a man. The Lord taketh pleasure in them that fear Him, and in those that hope in His mercy.",False,A,3
752,752,752,752,752,752,For His mercy endureth forever,TF-IDF + GloVe,3,13.46,Bible,56,1For the End corrupt not by David for a pillar inscription when he escaped from the face  of Saul to the cave Have mercy on me O God have mercy on me For my soul trusts in You And in the shadow of Your wings I will hope Until lawlessness shall pass away I will cry out to God most High My God whois my benefactor He sent from heaven and saved me He gave over to disgrace those who trample me down Pause God sent out His mercy and His truth And delivered my soul from the midst of young lions Although troubled I fell asleep As for the sons of men their teeth are a weapon and arrows And their tongue is a sharp dagger Be exalted O God above the heavens And Your glory above all the earth They prepared a trap for my feet And they bowed down my soul They dug a pit before my face But they fell into it Pause My heart is ready O God My heart is ready I will sing and I will sing a psalm Awake my glory Awake harp and lyre I will arise at dawn I will give thanks to You O Lord among the peoples I will sing to You among the Gentiles For Your mercy is magnified to the heavens And Your truth to the clouds Be exalted O God above the heavens And Your glory above all the earth,False,D,2
767,767,767,767,767,767,For His mercy endureth forever,TF-IDF,3,22.72,Psalter,116,"O praise the Lord, all ye nations; praise Him, all ye peoples. For He hath made His mercy to prevail over us, and the truth of the Lord endureth for ever.",False,B,1
757,757,757,757,757,757,For His mercy endureth forever,BERT,3,77.36,Psalter,43,"We have heard with our ears, O God, for our fathers have told us, what work Thou didst in their days, in the days of old. Thine hand didst destroy the heathen, and Thou plantedst them in their stead; Thou didst bring evils upon those peoples, and cast them out. For they got not the land in possession by their own sword, neither did their own arm save them. But Thy right hand, and Thine arm, and the light of Thy countenance, because Thou hadst a favour unto them. Thou art Thyself my King and my God, that commandest the salvation of Jacob. Through Thee shall the horn of our strength push down our enemies, and through Thy name will we bring them to nought that rise up against us. For I will not hope in my bow, neither shall my sword save me. For Thou hast saved us from them that afflict us, and hast put them to shame that hated us. In God shall we boast all the day long, and in Thy name shall we give praise for ever. But now Thou hast cast us off, and put us to shame; and Thou, O God wilt not go forth with our armies. Thou hast made us to turn back before our enemies, and they which hated us spoiled for themselves. Thou hast given us like sheep appointed to be eaten, and hast scattered us among the heathen. Thou hast sold Thy people for nought, and there was no profit in our selling. Thou hast made us a reproach to our neighbours, a scorn and derision to them that are round about us. Thou hast made us a byword among the heathen, a shaking of the head among the peoples. All the day long my disgrace is before me, and the shame of my face hath covered me, For the voice of him that reproacheth and revileth, by reason of the enemy and pursuer. All this is come upon us, yet have we not forgotten Thee, neither have we dealt unrighteously in Thy covenant. And our heart is not turned back, but Thou hast turned aside our paths from Thy ways. For Thou hast humbled us in a place of affliction, and the shadow of death hath covered us. If we have forgotten the name of our God, and if we have stretched out our hands to a strange god, Shall not God search this out? for He knoweth the secrets of the heart. For Thy sake are we killed all the day long; we are counted as sheep for the slaughter. Awake, why sleepest Thou, O Lord? arise, and cast us not off for ever. Wherefore turnest Thou Thy face away? forgettest Thou our poverty and affliction? For our soul is brought down to the dust; our belly hath cleaved unto the earth. Arise, O Lord, help us, and redeem us for Thy name's sake.",False,C,0
510,510,510,510,510,510,"Find psalms describing repentance after sin, especially where the psalmist acknowledges guilt and asks for inner spiritual cleansing",TF-IDF + GloVe,1,16.0,Bible,79,1For the End concerning things that shall be changed a testimony for Asaph a psalm  concerning the Assyrian Give heed O You who shepherd Israel Reveal Yourself O You who lead Joseph like a flock Who sit upon the cherubim Raise up Your power Before Ephraim Benjamin and Manasseh And come for our salvation O God convert us And reveal Your face and we shall be saved O Lord God of hosts How long will You be angry with the prayer of Your servant Will You feed us the bread of tears And will You give us as drink tears in measure You made us an offense to our neighbors And our enemies sneered at us O Lord God convert us And reveal Your face and we shall be saved Pause You removed a vineyard from Egypt You cast out the nations and planted it You prepared the way before it And You planted its roots and the earth was filled Its shade covered the mountains And its vines the cedars of God Its branches reached to the sea And its shoots as far as the river Why did You pull down its hedge And all who pass on the road gather its grapes A wild swine from the forest laid it waste A solitary wild beast devoured it O God of hosts convert us now Look down from heaven and behold And visit this vineyard Which Your right hand planted and perfect it And visit the son of man whom You strengthened for Yourself It was set on fire and uprooted But they shall perish at the rebuke of Your face Let Your hand be upon the man of Your right hand And upon the son of man whom You strengthened for Yourself Then we will not turn away from You You will give us life and we will call upon Your name O Lord God of hosts convert us and reveal Your face and we shall be saved,True,C,3
525,525,525,525,525,525,"Find psalms describing repentance after sin, especially where the psalmist acknowledges guilt and asks for inner spiritual cleansing",TF-IDF,1,16.78,Psalter,86,"His foundations are in the holy mountains. The Lord loveth the gates of Zion more than all the dwellings of Jacob. Glorious things are spoken of thee, O city of God. I will make mention of Rahab and Babylon to them that know me. And behold the foreigners, and those of Tyre, and the people of the Ethiopians; these were born there. A man shall say, Zion is my mother, and, That man was born in her, and, The Most High Himself hath established her. The Lord shall tell it in His writings of the people and of the princes, even of them that have been born in her. How joyful are all they that have their habitation in Thee!",True,D,2
515,515,515,515,515,515,"Find psalms describing repentance after sin, especially where the psalmist acknowledges guilt and asks for inner spiritual cleansing",BERT,1,75.1,Bible,18,For the End a psalm by David The heavens declare the glory of God The firmament shows the creation of His hands Day to day utters speech And night to night reveals knowledge There is no speech nor language Where their voices are not heard Their proclamation went forth into all the earth And their words to the ends of the world In the sun He set His tabernacle And it rejoices exceedingly Like a bridegroom coming forth from his bridal chamber Like a strong man to run a race Its rising is from one end of heaven And its circuit runs to the other end And nothing shall be hidden from its heat The law of the Lord is blameless converting souls The testimony of the Lord is trustworthy making children wise The ordinances of the Lord are right rejoicing the heart The commandment of the Lord is bright enlightening the eyes The fear of the Lord is pure enduring unto ages of ages The judgments of the Lord are true being altogether just More to be desired are they than gold and a very precious stone Sweeter also than honey and the honeycomb For indeed Your servant keeps them In keeping them there is great reward Who will understand his transgressions Cleanse me from hidden sins And spare your servant from unnatural sins If they have no dominion over me then I shall be blameless And I shall be cleansed from great sin Let the words of my mouth and the meditation of my heart Be always pleasing before You O Lord my helper and my redeemer,True,A,1
522,522,522,522,522,522,"Find psalms describing repentance after sin, especially where the psalmist acknowledges guilt and asks for inner spiritual cleansing",SBERT,1,97.04,Psalter,148,"Praise ye the Lord from the heavens; praise Him in the highest. Praise ye Him, all His angels; praise ye him, all His hosts. Praise ye Him, sun and moon; praise Him, all ye stars and light. Praise Him, ye heaven of heavens, and thou water that art above the heavens. Let them praise the name of the Lord; for He spake, and they were made; He commanded, and they were created. He hath established them for ever and ever; He hath made a decree, and it shall not pass away. Praise the Lord from the earth, ye dragons and all deeps. Fire, and hail, snow, and ice, stormy wind, fulfilling His word; Mountains, and all hills; fruitful trees, and all cedars; Beasts, and all cattle; creeping things, and winged fowl; Kings of the earth, and all peoples; princes, and all judges of the earth; Both young men and maidens; old men, and children; Let them praise the name of the Lord, for His name alone is exalted. His praise is above the earth and heaven, and He shall exalt the horn of His people, A hymn is meet for all His saints; even for the sons of Israel, for the people that draw near unto Him.",True,B,0
981,981,981,981,981,981,"Find psalms that portray God as both a righteous judge and a compassionate shepherd, emphasizing how divine guidance, discipline, and mercy shape the life of the faithful believer.",TF-IDF,2,11.18,Bible,6,For the End in hymns concerning the eighth a psalm by David OLord do not reprove me in Your anger Nor discipline me in Your wrath Have mercy on me O Lord for I am weak Heal me O Lord for my bones are troubled And my soul is greatly troubled But You O Lord how long Return O Lord and deliver my soul Save me because of Your mercy For there is no remembrance of You in death And in Hades who will give thanks to You I am weary with my groaning Every single night Iwill dampen my bed I will drench my couch with my tears My eye is troubled by anger I grow old among all my enemies Depart from me all you workers of lawlessness For the Lord heard the voice of my weeping The Lord heard my supplication The Lord received my prayer Let all my enemies be ashamed and greatly troubled Let them turn back and be suddenly ashamed,True,B,3
966,966,966,966,966,966,"Find psalms that portray God as both a righteous judge and a compassionate shepherd, emphasizing how divine guidance, discipline, and mercy shape the life of the faithful believer.",TF-IDF + GloVe,2,13.98,Bible,122,1An ode of ascents Ilift my eyes to You Whodwell in heaven Behold as the eyes of servants look to the hands of their masters As the eyes of the maidservant look to the hands of her mistress So our eyes look to the Lord our God Until He shall have compassion on us Have mercy on us O Lord have mercy on us For we are greatly filled with contempt Our soul is greatly filled with it We are a disgrace to those who prosper And a contempt to the arrogant,True,A,2
978,978,978,978,978,978,"Find psalms that portray God as both a righteous judge and a compassionate shepherd, emphasizing how divine guidance, discipline, and mercy shape the life of the faithful believer.",SBERT,2,96.93,Psalter,147,"Praise the Lord, O Jerusalem; praise thy God, O Zion. For He hath strengthened the bars of thy gates; He hath blessed thy children within thee. He maketh peace in thy borders, and filleth thee with the fat of the wheat. He sendeth forth His commandment to the earth; His word runneth very swiftly. He giveth His snow like wool; He scattereth the mist like ashes. He casteth forth His ice like morsels; who shall stand before His cold? He shall send out His word, and melt them; His wind shall blow, and the waters shall flow. He sheweth His word unto Jacob, His statutes and His judgments unto Israel. He hath not dealt so with every nation, neither hath He shewed His judgments unto them.",True,C,1
971,971,971,971,971,971,"Find psalms that portray God as both a righteous judge and a compassionate shepherd, emphasizing how divine guidance, discipline, and mercy shape the life of the faithful believer.",BERT,2,73.93,Psalter,49,"The God of gods, even the Lord, hath spoken, and called the earth from the rising of the sun unto the going down thereof. Out of Zion is the comeliness of His beauty. God, our God, shall come manifestly, and shall not keep silence. A fire shall burn before Him, and a mighty tempest shall be round about Him. He shall summon the heaven above, and the earth, that He may judge His people. Gather His saints together unto Him, those that have established His covenant upon sacrifices. And the heavens shall declare His righteousness; for God is judge. Hear, O My people, and I will speak to thee, O Israel; and I will testify against thee; I am God, even thy God. I will not reprove thee for sacrifices, for thy whole burntofferings are continually before Me. I will not welcome bullocks out of thy house, nor he goats out of thy flocks. For all the beasts of the field are Mine, the cattle upon the mountains, and the oxen. I know all the fowls of the air, and the beauty of the fields is Mine. If I were hungry, I would not tell thee, for the world is Mine, and the fulness thereof. Will I eat the flesh of bulls, or drink the blood of goats? Offer unto God a sacrifice of praise, and pay thy vows unto the Most High. And call upon me in the day of thy trouble, and I will deliver thee; and thou shalt glorify Me. But unto the sinner God said, Why dost thou declare My statutes, and takest My covenant in thy mouth? Thou hast hated instruction, and hast cast My words behind thee. When thou sawest a thief, then thou didst run with him, and hast been partaker with the adulterer. Thy mouth hath multiplied evil, and thy tongue hath framed deceits. Thou satest and spakest against thy brother, and laidst a scandal against thy mother's son. These things hast thou done, and I kept silence. Thou thoughtest wickedly that I should be like unto thee; but I will reprove thee, and set thy sins before thy face. Now understand this, ye that forget God, lest He snatch you away, and there be none to deliver. A sacrifice of praise shall glorify Me, and there is the way wherein I will shew him My salvation.",True,D,0
298,298,298,298,298,298,"When the stone had been sealed by the Jews; while the soldiers were guarding Thy most pure Body; Thou didst rise on the third day, O Savior, granting life to the world. The powers of heaven therefore cried to Thee, O Giver of Life: Glory to Thy Resurrection, O Christ! Glory to Thy Kingdom! Glory to Thy dispensation, O Thou who lovest mankind.",TF-IDF,4,24.91,Psalter,73,"O God, why hast Thou cast us off for ever? Why hath Thine anger raged against the sheep of Thy pasture? Remember Thy congregation, which Thou hast purchased from the beginning. Thou hast redeemed the rod of Thine inheritance, this Mount Zion wherein Thou hast dwelt. Lift up Thy hands against their perpetual pride, against all that the enemy hath done wickedly in Thy sanctuary. And they that hate Thee have made their boast in the midst of Thy feast. They set up their ensigns for signs, though they knew it not, in the entrances on high. As in a forest of trees, they have cut down at once the doors thereof with axes; they have broken it down with axe and hammer. With fire have they burned down Thy sanctuary; they have defiled the dwelling place of Thy name to the ground. They said in their heart, the whole kindred of them together, Come, let us abolish all the feasts of God from the earth. We have not seen our signs, there is no more any prophet; and He will know us no more. O God, how long shall the enemy reproach? shall the enemy provoke Thy name for ever? Why withdrawest Thou Thy hand, even Thy right hand, out of the midst of Thy bosom for ever? But God is our king before the ages; He hath worked salvation in the midst of the earth. Thou didst establish the sea by Thy strength; Thou brakest the heads of the dragons in the water. Thou didst crush the head of the dragon; Thou gavest him to be meat for the people of the Ethiopians. Thou didst cleave the fountains and the torrents; Thou driedst up the rivers of Ethan. The day is Thine, the night also is Thine; Thou hast prepared the light and the sun. Thou hast set all the borders of the earth; Thou hast made the summer and spring. Remember this Thy creation. The enemy hath reproached the Lord, and a foolish people hath provoked Thy name. O deliver not over unto the wild beasts the soul that confesseth Thee; forget not the souls of Thy poor for ever. Have respect unto Thy covenant, for the dark places of the earth are filled with the habitations of iniquity. O let not the humble and ashamed be turned away; the poor and the needy shall praise Thy name. Arise, O God, plead Thine Own cause; remember the reproach that is made against Thee by the foolish man all the day long. Forget not the voice of Thy suppliants; the pride of them that hate Thee ascendeth continually.",False,C,3
283,283,283,283,283,283,"When the stone had been sealed by the Jews; while the soldiers were guarding Thy most pure Body; Thou didst rise on the third day, O Savior, granting life to the world. The powers of heaven therefore cried to Thee, O Giver of Life: Glory to Thy Resurrection, O Christ! Glory to Thy Kingdom! Glory to Thy dispensation, O Thou who lovest mankind.",TF-IDF + GloVe,4,13.11,Bible,119,An ode of ascents To the Lord in my affliction I cried out and He heard me O Lord deliver my soul from unjust lips And from a deceitful tongue What should be given You and what added to You Against a deceitful tongue The arrows of the Mighty One are sharpened With hot coals from the desert Woe is me My sojourning was prolonged I dwelt with the tents of Kedar My soul sojourned a long time as a resident alien With those who hate peace I was peaceful When I spoke to them they made war against me without cause,False,B,2
288,288,288,288,288,288,"When the stone had been sealed by the Jews; while the soldiers were guarding Thy most pure Body; Thou didst rise on the third day, O Savior, granting life to the world. The powers of heaven therefore cried to Thee, O Giver of Life: Glory to Thy Resurrection, O Christ! Glory to Thy Kingdom! Glory to Thy dispensation, O Thou who lovest mankind.",BERT,4,88.66,Psalter,57,"If ye do indeed speak righteousness, judge rightly, O ye sons of men. Yea, in your heart ye work wickedness in the earth; your hands devise unrighteousness. Sinners are estranged from the womb; they have gone astray even from the belly, they have spoken lies. Their rage is like that of a serpent, like the asp that is deaf, and stoppeth her ears. Which will not hearken to the voice of charmers, nor heed the charm prepared skilfully by the wise. God shall crush their teeth in their mouth; the Lord hath shattered the great teeth of the lions. They shall come to nought as waters running down; He shall bend his bow until they be weakened. Like wax that is melted, they shall be taken away; fire hath fallen upon them, and they have not seen the sun. Before your thorns can know the briar, He shall swallow them up living in His wrath. The righteous shall rejoice when he seeth the vengeance; he shall wash his hands in the blood of the sinner. And man shall say, If indeed there be fruit for the righteous, verily there is a God that judgeth them upon the earth.",False,D,1
291,291,291,291,291,291,"When the stone had been sealed by the Jews; while the soldiers were guarding Thy most pure Body; Thou didst rise on the third day, O Savior, granting life to the world. The powers of heaven therefore cried to Thee, O Giver of Life: Glory to Thy Resurrection, O Christ! Glory to Thy Kingdom! Glory to Thy dispensation, O Thou who lovest mankind.",SBERT,4,96.97,Psalter,149,"Sing unto the Lord a new song, His praise is in the congregation of the saints. Let Israel be glad in Him that made him, and let the sons of Zion be joyful in their king. Let them praise His name in the dance; let them sing praises unto Him with the timbrel and psaltery. For the Lord taketh pleasure in His people, and shall exalt the meek with salvation. The saints shall rejoice in glory, and shall exult upon their beds. The high praises of God shall be in their mouth, and twoedged swords in their hands; To execute vengeance among the heathen, and punishments among the peoples; To bind their kings with chains, and their nobles with fetters of iron; To execute among them the judgment written; this glory shall be for all His saints.",False,A,0
433,433,433,433,433,433,“Psalms that contrast human mortality with divine eternity and reflect on the fleeting nature of life”,TF-IDF + GloVe,4,13.11,Bible,119,An ode of ascents To the Lord in my affliction I cried out and He heard me O Lord deliver my soul from unjust lips And from a deceitful tongue What should be given You and what added to You Against a deceitful tongue The arrows of the Mighty One are sharpened With hot coals from the desert Woe is me My sojourning was prolonged I dwelt with the tents of Kedar My soul sojourned a long time as a resident alien With those who hate peace I was peaceful When I spoke to them they made war against me without cause,True,A,3
438,438,438,438,438,438,“Psalms that contrast human mortality with divine eternity and reflect on the fleeting nature of life”,BERT,4,71.67,Bible,32,By David Rejoice greatly in the Lord O righteous ones Praise is fitting for the upright Give thanks to the Lord on the lyre Sing praises to Him on a tenstringed instrument Sing to Him a new song Sing praises beautifully with a shout For the word of the Lord is right And all His works are done in faithfulness He loves mercy and judgment The earth is full of the Lords mercy By the word of the Lord the heavens were established And all the host of them by the breath of His mouth Who gathers the waters of the sea together as in a wineskin Who put the abysses in storehouses Let all the earth fear the Lord And let all the worlds inhabitants be shaken by Him For He spoke and they were made He commanded and they were created The Lord scatters abroad the counsels of the nations And He sets aside the reasoning of peoples And He rejects the counsels of rulers The counsel of the Lord abides forever The thoughts of His heart from generation to generation Blessed is the nation whose God is the Lord The people He chose as an inheritance for Himself The Lord looked attentively from heaven He saw all the sons of men From His prepared dwellingplace He looked upon all who dwell on the earth He who alone fashioned their hearts He who understands all their works A king is not saved by his large army And a giant shall not be saved by his immense strength A horse is a false hope for salvation And it shall not be saved by its enormous power Behold the eyes of the Lord are on those who fear Him On those who hope in His mercy To deliver their souls from death And to keep them alive in famine Our soul shall wait for the Lord He is our helper and protector For our heart shall be glad in Him And we hope in His holy name Let Your mercy O Lord be upon us As we hope in You,True,C,1
444,444,444,444,444,444,“Psalms that contrast human mortality with divine eternity and reflect on the fleeting nature of life”,SBERT,4,97.46,Psalter,146,"The Lord doth build up Jerusalem; He shall gather together the dispersed of Israel. He healeth the broken in heart, and bindeth up their wounds. He telleth the multitude of the stars, and calleth them all by their names. Great is our Lord, and great is His power; and His understanding is infinite. The Lord lifteth up the meek, but casteth the sinners down to the ground. Begin your song unto the Lord with thanksgiving; sing praise upon the harp unto our God, Who covereth the heavens with clouds, Who prepareth rain for the earth, Who maketh grass to grow upon the mountains, and green herb for the service of man, Who giveth to the beasts their food, and to the young ravens which call upon Him. He shall not delight in the strength of an horse, neither taketh He pleasure in the legs of a man. The Lord taketh pleasure in them that fear Him, and in those that hope in His mercy.",True,B,2
448,448,448,448,448,448,“Psalms that contrast human mortality with divine eternity and reflect on the fleeting nature of life”,TF-IDF,4,3.98,Bible,62,A psalm by David when he was in the desert of Judea OGod my God I rise early to be with You My soul thirsts for You How often my flesh thirsts for You In a desolate impassable and waterless land So in the holy place I appear before You To see Your power and Your glory Because Your mercy is better than life My lips shall praise You Thus I will bless You in my life I will lift up my hands in Your name May my soul be filled as if with marrow and fatness And my mouth shall sing praise to You with lips filled with rejoicing If I remembered You on my bed I meditated on You at daybreak For You are my helper And in the shelter of Your wings I will greatly rejoice My soul follows close behind You Your right hand takes hold of me But they seek for my soul in vain They shall go into the lowest parts of the earth They shall be given over to the edge of the sword They shall be a portion for foxes But the king shall be glad in God All who swear by Him shall be praised For the mouth that speaks unrighteous things is stopped,True,D,0
254,254,254,254,254,254,"O Lord God of my salvation, I have cried day and night before thee: let my prayer come before thee: incline thine ear unto my cry.",SBERT,4,97.22,Psalter,146,"The Lord doth build up Jerusalem; He shall gather together the dispersed of Israel. He healeth the broken in heart, and bindeth up their wounds. He telleth the multitude of the stars, and calleth them all by their names. Great is our Lord, and great is His power; and His understanding is infinite. The Lord lifteth up the meek, but casteth the sinners down to the ground. Begin your song unto the Lord with thanksgiving; sing praise upon the harp unto our God, Who covereth the heavens with clouds, Who prepareth rain for the earth, Who maketh grass to grow upon the mountains, and green herb for the service of man, Who giveth to the beasts their food, and to the young ravens which call upon Him. He shall not delight in the strength of an horse, neither taketh He pleasure in the legs of a man. The Lord taketh pleasure in them that fear Him, and in those that hope in His mercy.",True,B,2
